@id,accessScheme,contentType,parentPid,publishScheme,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy
frl:6525120,public,file,frl:6525119,public,aca881fb348e6e688a7b359643103b16,Food Science   Nutrition - 2025 - Tel Adigüzel - Incorporating the Malnutrition Screening Tool and the Malnutrition.pdf,application/pdf,243456,2025-07-22T13:59:56.033+0200,286.0
frl:6525128,public,file,frl:6525121,public,6e462e4171cdd4826040565cb0bcf498,s11571-025-10289-z.pdf,application/pdf,2765571,2025-07-23T14:36:51.288+0200,242.0
frl:6525130,public,file,frl:6525129,public,99ead3591d0ee6c8ff6ba665b6a35d75,metabolites-15-00498.pdf,application/pdf,786159,2025-07-24T08:57:06.954+0200,355.0
frl:6525132,public,file,frl:6525131,public,063e24b188db4f43aeef2947719d5694,cancers-17-02448.pdf,application/pdf,3744258,2025-07-24T10:34:18.204+0200,355.0
frl:6525134,public,file,frl:6525133,public,de046a4f58e47d12fe446c9b957ac14b,molecules-30-03091.pdf,application/pdf,1104217,2025-07-24T10:45:20.801+0200,355.0
frl:6525135,public,file,frl:6525090,public,fd613be30e8413488e0b42fc13d0d9c5,Pioneers in Mycology_ Interview with Prof. Müller (Veterinary Mycology).mp4,video/mp4,4245963,2025-07-24T10:55:41.834+0200,288.0
frl:6525136,public,file,frl:6525091,public,ade39149bc34fa72eeb75bc6ae3c3ad1,Pioneers in Mycology_ Interview with Prof. Müller (The Future of Medical Mycology).mp4,video/mp4,21874378,2025-07-24T10:58:17.276+0200,288.0
frl:6525138,public,file,frl:6525137,public,b365cb1e9ad434dd5a78dd1aee69ef20,foods-14-02593.pdf,application/pdf,3456957,2025-07-24T11:00:50.892+0200,355.0
frl:6525139,public,file,frl:6525092,public,7fd38397fd28e25b37a95fc5b967805f,Pioneers in Mycology_ Interview with Prof. Müller (Industrial Mycology).mp4,video/mp4,15138137,2025-07-24T11:01:25.674+0200,288.0
frl:6525140,public,file,frl:6525094,public,a2f20e3d620a587248514d656b1a6eb3,Pioneers in Mycology_ Interview with Prof. Müller (His Career in Medical Mycology).mp4,video/mp4,18276900,2025-07-24T11:04:14.798+0200,288.0
frl:6525141,public,file,frl:6525096,public,153620004fa2f7edb84cdf8024bcbd06,Pioneers in Mycology_ Interview with Prof. Müller (Conferences).mp4,video/mp4,7461228,2025-07-24T11:07:11.062+0200,288.0
frl:6525143,public,file,frl:6525142,public,d00ca5d91d9232d2a74ac5b00a9bcfac,behavsci-15-01006.pdf,application/pdf,573848,2025-07-24T11:15:47.477+0200,355.0
frl:6525144,public,file,frl:6511514,public,90b782396f9a71ba01cfcda5fd8e9a09,frl6511514_Habilitation_Hillmeister.pdf,application/pdf,2945655,2025-07-24T11:17:15.684+0200,288.0
frl:6525145,public,file,frl:6511513,public,fb6cb744ccb9d4febf8688a4d5f13af1,frl6511513_Habilitation_Jaehn.pdf,application/pdf,1073790,2025-07-24T11:20:11.734+0200,288.0
frl:6525152,public,file,frl:6525151,public,c316e8310881dfc70fc067b38886f4e3,2026-12342-001-1.pdf,application/pdf,1962091,2025-07-25T11:22:58.752+0200,242.0
frl:6525155,public,file,frl:6500797,public,bbdcf0c275b6a6a905e98ecaa020a96f,SEB23_Länderbericht_Bayern.pdf,application/pdf,1058923,2025-07-25T11:55:15.143+0200,288.0
frl:6525160,public,file,frl:6525159,public,82045e009116df17a48aef41647a6dd3,jcm-14-05312.pdf,application/pdf,1823417,2025-07-28T10:33:24.016+0200,355.0
frl:6525162,public,file,frl:6525161,public,4645ae91042bcf561bc9132416c2934c,jcm-14-05313.pdf,application/pdf,773255,2025-07-28T10:55:21.477+0200,355.0
frl:6525164,public,file,frl:6525163,public,271be1c8e03817ac0c6a46132d5c43b1,biomedicines-13-01835.pdf,application/pdf,2050487,2025-07-28T11:20:35.186+0200,355.0
frl:6525166,public,file,frl:6525165,public,ea37d76bb420b29e3a8cc86c9dbe224a,religions-16-00978.pdf,application/pdf,338475,2025-07-28T11:36:18.362+0200,355.0
frl:6525168,public,file,frl:6525167,public,fb4c78f229d21a936e4f11d1beae45e5,foods-14-02638.pdf,application/pdf,2469828,2025-07-28T11:54:33.781+0200,355.0
frl:6525170,public,file,frl:6525169,public,e1e95b126abc0b39c97f90f56812ee8f,s00702-025-02943-x.pdf,application/pdf,1741829,2025-07-28T14:27:04.094+0200,242.0
frl:6525172,public,file,frl:6525171,public,d2b25adc10fb1f2e6608dfb904bfac63,LfULG_Schriftenreihe_7_2025.pdf,application/pdf,6293153,2025-07-28T16:19:34.806+0200,18.0
frl:6525174,public,file,frl:6525173,public,bfe9ba9aa0d8cbc311fa88e036ca4384,LfULG_Schriftenreihe_9_2025.pdf,application/pdf,13315807,2025-07-28T16:23:44.158+0200,18.0
frl:6525176,public,file,frl:6525175,public,eddbd55cd519ce4dee0f2e3fb5151fbc,LfULG_Schriftenreihe_11_2025.pdf,application/pdf,12470456,2025-07-28T16:26:54.603+0200,18.0
frl:6525178,public,file,frl:6525177,public,c217aff53da190bf7cfcf3231902993d,ai-06-00170.pdf,application/pdf,2489089,2025-07-29T10:22:17.174+0200,355.0
frl:6525180,public,file,frl:6525179,public,165fe1bed1f215f961f25bd38ffb1bfa,biomolecules-15-01096.pdf,application/pdf,1270789,2025-07-29T10:52:28.767+0200,355.0
frl:6525182,public,file,frl:6525181,public,5134ea0466ac2226013972da41898f35,nutrients-17-02470.pdf,application/pdf,1084110,2025-07-29T11:03:54.648+0200,355.0
frl:6525184,public,file,frl:6525183,public,913f3becbc4c75729f040bd611c8b0d9,education-15-00972.pdf,application/pdf,1026938,2025-07-29T11:21:41.665+0200,355.0
frl:6525186,public,file,frl:6525185,public,4c09a3c78625a1b3ceae7a0c8f35e5ed,applsci-15-08384.pdf,application/pdf,2372669,2025-07-29T11:36:53.651+0200,355.0
frl:6525187,public,file,frl:6525158,public,add289449960b6ed21b2715359d6bd2b,Immunity & protection.mp4,video/mp4,12420450,2025-07-30T08:52:39.067+0200,288.0
frl:6525195,public,file,frl:6525194,public,79e9b7cdbc6e75de5309e15711e3445f,surgeries-06-00064.pdf,application/pdf,199019,2025-07-30T09:53:47.936+0200,355.0
frl:6525204,public,file,frl:6525203,public,92b77948117300353251f7f047a7365c,hematolrep-17-00038.pdf,application/pdf,539048,2025-07-30T10:20:41.212+0200,355.0
frl:6525206,public,file,frl:6525205,public,d48726fe5c00340dadf642a2d8382127,microorganisms-13-01775.pdf,application/pdf,642214,2025-07-30T10:44:14.491+0200,355.0
frl:6525207,public,file,frl:6511708,public,57ee28deef553e22e72719ec615d5302,Molecular Ecology Resources - 2024 - Caccavo - Whole‐genome resequencing improves the utility of otoliths as a critical.pdf,application/pdf,2392606,2025-07-30T10:47:13.821+0200,317.0
frl:6525208,public,file,frl:6511711,public,b105b190711f2e8df5e4fbc1a6989d29,Animal Conservation - 2023 - Caro - Meta‐ and subpopulation estimation with disparate data coconut crabs in the Western.pdf,application/pdf,358359,2025-07-30T10:49:54.183+0200,317.0
frl:6525210,public,file,frl:6525209,public,6db1c84e36bece6e85c8b85e961b03a9,Food Science   Nutrition - 2025 - Lu - Ginsenoside RG3 Synergizes With STING Agonist to Reverse Cisplatin Resistance in.pdf,application/pdf,5869072,2025-07-30T10:56:04.566+0200,286.0
frl:6525212,public,file,frl:6525211,public,8feffec09532c00f13b24ca33d4d0325,AmbitiousGHG_38_2025_cc_bf.pdf,application/pdf,6563910,2025-07-30T10:58:58.834+0200,22.0
frl:6525214,public,file,frl:6525213,public,8b9ab13dbcb1ca894b89d1de1b53cae4,ESR-Factsheet.pdf,application/pdf,427127,2025-07-30T11:06:11.402+0200,22.0
frl:6525216,public,file,frl:6525215,public,0a78614de4dfbab7a9b9579b9fe41756,transplantology-06-00022.pdf,application/pdf,254548,2025-07-30T11:08:29.324+0200,355.0
frl:6525217,public,file,frl:6511714,public,3f4eb5538170c4403b57dc83ce7c5aa8,Animal Conservation - 2024 - Curk - Integrating threat mapping and animal movement data to identify high‐risk areas for.pdf,application/pdf,2198410,2025-07-30T11:09:51.829+0200,317.0
frl:6525218,public,file,frl:6511715,public,0b452d47033b0072d7b85daf9cd7bdf0,fevo-1-1455142.pdf,application/pdf,3589427,2025-07-30T11:13:59.336+0200,317.0
frl:6525220,public,file,frl:6525219,public,b5a37aa83e6b5999878f85f57cd4ef79,Food Science   Nutrition - 2025 - Salari - Simultaneous Application of Electron Beam Irradiation and Freezing as an.pdf,application/pdf,358777,2025-07-30T11:28:58.974+0200,286.0
frl:6525222,public,file,frl:6525221,public,578da26b98b1880e5e0e40550751f0d8,Food Science   Nutrition - 2025 - Wang - Tartary Buckwheat Bran and Fructus Aurantii Combination  TBB‐FA   A Promising.pdf,application/pdf,3175860,2025-07-30T12:01:45.566+0200,286.0
frl:6525224,public,file,frl:6525223,public,ceb25c5e8eff866715894e84b1d64005,Food Science   Nutrition - 2025 - Yuan - Selection and Validation of Appropriate Reference Genes for qRT‐PCR Analysis of.pdf,application/pdf,3938399,2025-07-30T12:56:48.959+0200,286.0
frl:6525227,public,file,frl:6525226,public,c4d0eaa0cfcc66dad9849b6d2a7b14ac,NCD Risk Factor Collaboration_2024_Worldwide trends in underweight and obesity.pdf,application/pdf,7240204,2025-07-31T11:11:00.364+0200,266.0
frl:6525233,public,file,frl:6525232,public,2d8160a8b58c13a2a446c9c735a05759,GOBIOM_Teilbericht_AP_1_1_2023.pdf,application/pdf,677257,2025-08-01T13:35:32.207+0200,22.0
frl:6525235,public,file,frl:6525234,public,bf463ec73d63ad8fb5dbe8cdfe65f346,GOBIOM_Teilbericht_AP_3_2024.pdf,application/pdf,4144837,2025-08-01T13:41:42.394+0200,22.0
frl:6525237,public,file,frl:6525236,public,8ee1eb328ee32e3c006ed605b25c2809,GOBIOM_Teilbericht_AP_4_2024.pdf,application/pdf,2225958,2025-08-01T13:47:48.286+0200,22.0
frl:6525238,public,file,frl:6525231,public,3621209056f2e599a9accdf18468620e,frl6525231_Horn_Bochtler_DFG_Abschlussbericht.pdf,application/pdf,533278,2025-08-04T07:47:18.559+0200,288.0
frl:6525239,public,file,frl:6511829,public,df42d05747b726d4ded51b81bb7ca0c7,s41586-024-07597-5-2.pdf,application/pdf,17848409,2025-08-04T09:00:47.901+0200,317.0
frl:6525240,public,file,frl:6511702,public,613db4c6b97cb9728f69dc9469e31de1,evae021.pdf,application/pdf,984782,2025-08-04T09:55:32.932+0200,355.0
frl:6525241,public,file,frl:6511735,public,e8b1a816d5b8f47b02ab27df23395cf3,ycae053.pdf,application/pdf,858066,2025-08-04T11:02:06.265+0200,355.0
frl:6525242,public,file,frl:6511811,public,02b3864173a2a32ea8f600f3c674d1bb,vodjerek-et-al-the-role-of-male-quality-in-sequential-mate-choice-pregnancy-replacement-in-small-mammals.pdf,application/pdf,499573,2025-08-04T11:27:03.951+0200,355.0
frl:6525243,public,file,frl:6511793,public,197da74d285bcb9b58c62dd22ecc09b9,schulz-et-al-elephants-develop-wrinkles-through-both-form-and-function.pdf,application/pdf,5089327,2025-08-04T11:56:29.461+0200,355.0
frl:6525244,public,file,frl:6511720,public,a34e9ed8c9fb594483e90560d42c806b,ferreira-et-al-eco-evolutionary-dynamics-of-host-microbiome-interactions-in-a-natural-population-of-closely-related.pdf,application/pdf,1358043,2025-08-04T12:19:37.128+0200,355.0
frl:6525253,public,file,frl:6511820,public,8f31f72c3e8c09d6a6afc5b5b25c2e7b,2024.04.11.589105v2.full.pdf,application/pdf,5699076,2025-08-05T10:50:17.048+0200,355.0
frl:6525255,public,file,frl:6525254,public,281032d1324f071c0e31f1f163cd8180,De Santis-et-al_2024_digitisation-and-health-second-nationwide-survey-of-internet-users-in-germany.pdf,application/pdf,2976096,2025-08-05T11:04:29.518+0200,266.0
frl:6525256,public,file,frl:6511780,public,e5b89802028d83db179bc37b74d02ea3,Journal of Applied Ecology - 2024 - Rast - Death detector  Using vultures as sentinels to detect carcasses by combining.pdf,application/pdf,1092915,2025-08-05T11:22:39.604+0200,355.0
frl:6525257,public,file,frl:6511723,public,bd8a490fd324f29a6a3701fbf70cd178,Methods Ecol Evol - 2024 - Fronville - Performance of five statistical methods to infer interactions among moving.pdf,application/pdf,9909288,2025-08-05T11:45:07.185+0200,355.0
frl:6525259,public,file,frl:6525258,public,29e510449d144933b9ec01aff640a3ef,Erdmann-et-al_2024_Impact of the COVID-19 pandemic on cancer diagnosese.pdf,application/pdf,876496,2025-08-05T11:50:00.634+0200,266.0
frl:6525260,public,file,frl:6511817,public,e866afbdb2d404782003ff502037efeb,Biotropica - 2024 - Wong - Changes in tropical terrestrial vertebrate communities along two anthropogenic gradients  Forest.pdf,application/pdf,5549141,2025-08-05T12:08:16.189+0200,355.0
frl:6525261,public,file,frl:6511808,public,55f5a000d8923fff899bdc5b76a37c03,Conservation Letters - 2024 - Tilker - Addressing the Southeast Asian snaring crisis  Impact of 11 years of snare removal.pdf,application/pdf,949451,2025-08-05T12:24:03.885+0200,355.0
frl:6525263,public,file,frl:6525262,public,e8dd964b3c2e69ea6d14315e4c719648,Rischke-et-al_2024_Age differences in the treatment of lung cancer.pdf,application/pdf,762288,2025-08-06T09:54:45.453+0200,266.0
frl:6525264,public,file,frl:6511768,public,272e253f060e6c3f30e6702d1a9f9d57,Conservat Sci and Prac - 2024 - Oehler - The role of information presentation for wildlife knowledge  attitude  and risk.pdf,application/pdf,8054480,2025-08-06T10:25:39.171+0200,355.0
frl:6525267,public,file,frl:6511764,public,070527ec4a0f082fa7afe1f8759f0ef4,Conservat Sci and Prac - 2024 - Nguyen - Ground‐dwelling mammal and bird diversity in the southern Annamites  Exploring.pdf,application/pdf,12065824,2025-08-06T11:01:48.995+0200,355.0
frl:6525268,public,file,frl:6511727,public,0fa3042407d62b4a0b8ecf6d8366c3e2,Conservat Sci and Prac - 2024 - Heim - Guild‐specific response of bats to motion‐triggered LED lighting of bicycle trails.pdf,application/pdf,1367993,2025-08-06T11:21:58.270+0200,355.0
frl:6525269,public,file,frl:6511767,public,14a0ac2f52e0e19217088f79d128b363,Conservat Sci and Prac - 2024 - Ocampo‐Ariza - Regional differences of functional and taxonomic bird diversity in tropical.pdf,application/pdf,10013653,2025-08-06T11:34:56.758+0200,355.0
frl:6525270,public,file,frl:6511766,public,5071ddb8b51095388e5310637e7f3f3c,Conservat Sci and Prac - 2024 - Nores - Rewilding through inappropriate species introduction  The case of European bison in.pdf,application/pdf,3905689,2025-08-06T12:05:21.223+0200,355.0
frl:6525271,public,file,frl:6511775,public,9670bc84d78eda60cb1ef40c99f7b6c1,Diversity and Distributions - 2023 - Planillo - Understanding habitat selection of range‐expanding populations of large.pdf,application/pdf,4227379,2025-08-06T12:24:52.522+0200,355.0
frl:6525272,public,file,frl:6525265,public,50c24598e95b8453472d71a9e9dbfe5b,1-s2.0-S0010027725001751-main.pdf,application/pdf,2803484,2025-08-06T12:52:07.922+0200,242.0
frl:6525274,public,file,frl:6525273,public,24ef3f1bbd26003cb2a9c82e6de749e6,Rischke-et-al_2024_Utilization of EGFR ALK and BRAF Inhibitors.pdf,application/pdf,424671,2025-08-06T13:38:11.569+0200,266.0
frl:6525276,public,file,frl:6511802,public,de35191a18515a1b5154f2419502fe29,Global Change Biology - 2023 - Stidsholt - Low foraging rates drive large insectivorous bats away from urban areas.pdf,application/pdf,7753243,2025-08-07T10:14:42.052+0200,355.0
frl:6525277,public,file,frl:6511706,public,c814c15fe20b57fbf44fc5a8e8860576,Global Change Biology - 2024 - Broadbent - Climate change disrupts the seasonal coupling of plant and soil microbial.pdf,application/pdf,3012383,2025-08-07T10:26:17.828+0200,355.0
frl:6525278,public,file,frl:6511729,public,c5f48d072b9c2fef64eb046bd329de9c,Ibis - 2024 - Hochleitner - Diet diversity  individual heterozygosity and habitat heterogeneity influence health parameters.pdf,application/pdf,2026980,2025-08-07T10:41:46.038+0200,355.0
frl:6525279,public,file,frl:6511806,public,fa665dad3ed7154803205772c43d1705,Insect Conserv Diversity - 2024 - Tarbill - Floral richness drives pollinator diversity after fire in upland forests and.pdf,application/pdf,1351304,2025-08-07T11:08:58.727+0200,355.0
frl:6525280,public,file,frl:6511816,public,cb5038347ad53304579792b18c7c3f9c,Mammal Review - 2023 - Wilkinson - Review of the global research on Hyaenidae and implications for conservation and.pdf,application/pdf,7811717,2025-08-07T11:25:52.523+0200,355.0
frl:6525281,public,file,frl:6511753,public,5fb60d18066fd827308a795bdedc988b,Mammal Review - 2024 - Meierhofer - Re‐weighing the 5  tagging recommendation  assessing the potential impacts of tags on.pdf,application/pdf,933267,2025-08-07T11:38:33.146+0200,355.0
frl:6525282,public,file,frl:6525275,public,a57e04c3f1bc145626befabdb9d39aaf,Human Brain Mapping - 2025 - Mietzner - Assessing Arterial Patterns in the Motor Cortex With 7 Tesla Magnetic Resonance.pdf,application/pdf,1057403,2025-08-07T11:45:35.089+0200,242.0
frl:6525283,public,file,frl:6511818,public,15fd9a829d9cd130cdd0fa32dc86c476,Ann NY Acad Sci - 2024 - Yildiz - Macrovibrissae and microvibrissae inversion and lateralization in elephants.pdf,application/pdf,5152322,2025-08-07T11:47:48.239+0200,355.0
frl:6525284,public,file,frl:6511728,public,614690e8cc7a28c38c26f10129e06477,Reprod Domestic Animals - 2024 - Hildebrandt - Advanced assisted reproduction technologies in endangered mammalian species (1).pdf,application/pdf,615789,2025-08-07T11:57:54.123+0200,355.0
frl:6525285,public,file,frl:6511822,public,5235bd35f74b8f0134955d7bb031a238,annurev-animal-111523-102158.pdf,application/pdf,5415586,2025-08-07T12:15:17.823+0200,355.0
frl:6525286,public,file,frl:6511779,public,a048486491bfdfdcbd95bfd67ea349cc,s13071-024-06230-8.pdf,application/pdf,3109271,2025-08-07T12:31:31.779+0200,355.0
frl:6525287,public,file,frl:6503946,public,f3f68406f2e3dae2c9c49108de478acd,Global Guideline for the Diagnosis and Management of Candidiasis_Ocular Infections.mp4,video/mp4,38414678,2025-08-08T07:57:21.775+0200,288.0
frl:6525288,public,file,frl:6525200,public,78912b222280bfef13c9439fa66b2acd,D2.2_TA2_NFDI4Health_Submission_V1.1.pdf,application/pdf,1771021,2025-08-08T08:04:16.817+0200,288.0
frl:6525289,public,file,frl:6511772,public,365eb3643419546b2fca0c8e1295fa2d,s13100-024-00319-8.pdf,application/pdf,3225363,2025-08-08T08:17:46.004+0200,355.0
frl:6525290,public,file,frl:6511814,public,b7d3f285be7476bb9ec0b8dab9f7235b,s40104-024-01087-4.pdf,application/pdf,1802072,2025-08-08T08:35:58.618+0200,355.0
frl:6525291,public,file,frl:6511739,public,60ed77c07de2610ed8a31ec005f1c9db,s40462-024-00477-7.pdf,application/pdf,1441334,2025-08-08T08:50:30.615+0200,355.0
frl:6525292,public,file,frl:6511734,public,cdc56318bca3a2fb5c616eea1d55704f,dev203116.pdf,application/pdf,822705,2025-08-08T09:02:32.799+0200,355.0
frl:6525293,public,file,frl:6511786,public,151243b6c49b1459fd66dc78e42c06d2,journal.pntd.0012275.pdf,application/pdf,3388405,2025-08-08T09:50:38.998+0200,355.0
frl:6525295,public,file,frl:6511798,public,35bad3d8b5f8fb8c847f110f6d85bde3,10_24072_pcjournal_357.pdf,application/pdf,2337485,2025-08-08T10:22:27.936+0200,355.0
frl:6525296,public,file,frl:6511799,public,10138a5104707ea596cfd1b0f9caa854,10_24072_pcjournal_436.pdf,application/pdf,1940247,2025-08-08T10:35:51.246+0200,355.0
frl:6525297,public,file,frl:6511398,public,93edf45b55341874db11d8da045b766c,SEB_SportDevelopmentReport.pdf,application/pdf,4095025,2025-08-08T12:05:30.336+0200,288.0
frl:6525298,public,file,frl:6511020,public,54a19c2525f394167ddf279a894ff0b4,SEB23_Länderbericht_Bremen.pdf,application/pdf,1045438,2025-08-08T12:10:52.209+0200,288.0
frl:6525300,public,file,frl:6525299,public,053f4dc64999a8db7bd3657fa576d8ad,McGrath-et-al_2024_Etiology of prostate cancer with the TMPRSS2ERG fusion.pdf,application/pdf,936269,2025-08-08T14:02:19.532+0200,266.0
frl:6525302,public,file,frl:6511796,public,f9ae53534ffea1fc94ac76750b0e2154,n053p493.pdf,application/pdf,5949269,2025-08-11T10:36:11.757+0200,355.0
frl:6525303,public,file,frl:6511778,public,c98b21f9c04162f3fb21dba750f7390d,famrs-02-1351226.pdf,application/pdf,2054772,2025-08-11T11:08:17.279+0200,355.0
frl:6525304,public,file,frl:6511724,public,4ebbae412375bc4cefd0671777c043b5,fevo-12-1363073.pdf,application/pdf,1191500,2025-08-11T11:26:44.996+0200,355.0
frl:6525305,public,file,frl:6525301,public,5171a477cf357f77765e635b2d3c10d8,s42003-025-08618-3.pdf,application/pdf,1831497,2025-08-11T11:46:26.519+0200,242.0
frl:6525306,public,file,frl:6511787,public,9dbcb2e6575423db3b0010ddb0bc78aa,s44161-024-00544-7.pdf,application/pdf,22927978,2025-08-11T12:39:41.840+0200,355.0
frl:6525307,public,file,frl:6511701,public,4c12e9c2aea0bf00a3376638416c11bd,1-s2.0-S2773093X24000199-main.pdf,application/pdf,2335024,2025-08-11T12:54:55.875+0200,355.0
frl:6525308,public,file,frl:6511773,public,2afdf132b09689dfce4cf64c0e89c4fc,fmicb-15-1413976.pdf,application/pdf,1572167,2025-08-11T13:07:32.697+0200,355.0
frl:6525309,public,file,frl:6511722,public,f5f353933342e88d402e7394211c8244,fnint-17-1299087.pdf,application/pdf,5536442,2025-08-11T13:31:33.941+0200,355.0
frl:6525312,public,file,frl:6511781,public,d84b2cf95347361014898ecac907f66d,animals-14-00976.pdf,application/pdf,201242,2025-08-12T10:37:33.211+0200,355.0
frl:6525313,public,file,frl:6511792,public,c5f643a080f8cb4698494e9069a58b51,animals-14-01541.pdf,application/pdf,1285975,2025-08-12T10:48:03.784+0200,355.0
frl:6525314,public,file,frl:6511752,public,d90c900818bffd3f7b922aca8c145805,animals-14-02592.pdf,application/pdf,4953143,2025-08-12T11:21:03.870+0200,355.0
frl:6525315,public,file,frl:6511784,public,b819b3b392d0e31e9044e2c3a62b5438,genes-15-00382-v2.pdf,application/pdf,814838,2025-08-12T12:05:48.300+0200,355.0
frl:6525316,public,file,frl:6511782,public,7afcc8b44888a5f92c60d4b0759f7cee,genes-15-01055.pdf,application/pdf,2595506,2025-08-12T12:10:26.893+0200,355.0
frl:6525317,public,file,frl:6511755,public,8312965abf9fa777531c016dad37c327,nutrients-16-02697.pdf,application/pdf,1744550,2025-08-12T12:14:50.464+0200,355.0
frl:6525318,public,file,frl:6500941,public,a87a0ab66012cb9c4c276f16736a1bbc,ARI.mp4,video/mp4,12554361,2025-08-12T13:00:05.094+0200,288.0
frl:6525319,public,file,frl:6500816,public,d384b9317c9d5a0da1b59257c059ab1b,infevction vs. protection.mp4,video/mp4,12899554,2025-08-12T13:02:10.061+0200,288.0
frl:6525320,public,file,frl:6525146,public,babeadf8ba30afa711a8ef934bd4360c,Dissertation JD Habicht 2024.pdf,application/pdf,2352044,2025-08-12T13:08:55.014+0200,288.0
frl:6525321,public,file,frl:6525147,public,5e54403537707487d008b2631a364d60,Diss_Monique H. Jänsch_2023.pdf,application/pdf,2034325,2025-08-12T13:11:08.238+0200,288.0
frl:6525322,public,file,frl:6525148,public,4481bc59e9dfa801f57bd296ca26b485,Habilitationsschrift_kumulativ_Julian Schwarz.pdf,application/pdf,526165,2025-08-12T13:16:23.939+0200,288.0
frl:6525323,public,file,frl:6525149,public,0b8d0ff0dbedade7aff8cb73e2956635,Dissertation_Alina Huschbeck_2023.pdf,application/pdf,3595010,2025-08-12T13:18:37.146+0200,288.0
frl:6525324,public,file,frl:6511757,public,36a1ff49fc02ffbcadd45b355f6f59fc,ES-2024-15211 (1).pdf,application/pdf,4931894,2025-08-13T09:32:33.982+0200,355.0
frl:6525325,public,file,frl:6511776,public,60138b58582db5f4cfa5df9e131fd039,elife-87668-v1.pdf,application/pdf,3031657,2025-08-13T09:57:31.054+0200,355.0
frl:6525326,public,file,frl:6511823,public,401a5142a4165af26e89da4cb2110b84,94142-v3.pdf,application/pdf,27483066,2025-08-13T10:16:07.026+0200,355.0
frl:6525327,public,file,frl:6498567,public,38ef1e7fe9a4a64188ee934ec6955231,DFG_271330745_final_report_public_part.pdf,application/pdf,161444,2025-08-13T11:28:30.488+0200,339.0
frl:6525333,public,file,frl:6525332,public,3514dcc9d888ed26d6965245a62ec6de,imag_a_00546-1.pdf,application/pdf,5771458,2025-08-15T11:25:16.803+0200,242.0
frl:6525334,public,file,frl:6500754,public,240f2110f6cc3779e86cab5dbd9df389,frl6500754_Wolf_DFG_Abschlussbericht.pdf,application/pdf,76519,2025-08-18T08:04:06.004+0200,288.0
frl:6525335,public,file,frl:6525150,public,b3ac1571be41aa19c775048603955a5a,MakanAmin_Diss.pdf,application/pdf,2639177,2025-08-18T08:12:08.280+0200,288.0
frl:6525336,public,file,frl:6499120,public,766f144c7259805f4977362e6dd2d6cf,Habilitation Hendrik C. Albrecht_2023.pdf,application/pdf,592153,2025-08-18T08:17:04.124+0200,288.0
frl:6525337,public,file,frl:6502587,public,440107268ef1e2efad6383e6ba0c5401,D2.1_TA2_NFDI4Health_Submission_V1_0.pdf,application/pdf,1226383,2025-08-18T08:30:41.801+0200,288.0
frl:6525596,public,file,frl:6525595,public,49864fd4cf9fb6292a185c495a872077,JaBe2024_Band70.pdf,application/pdf,80484225,2025-08-19T11:53:03.641+0200,22.0
frl:6525598,public,file,frl:6525597,public,d300bc31fbff7393d138d9ce0111d70a,tfz-bericht_88_ashuse_II_a.pdf,application/pdf,6246165,2025-08-19T12:01:56.454+0200,22.0
frl:6525607,public,file,frl:6525599,public,5000253ece1619a7e54d10ff4edaacd1,tfz_bericht_89_silphieguide_a.pdf,application/pdf,27672812,2025-08-19T12:03:37.344+0200,22.0
frl:6525989,private,file,frl:6525984,public,b82ff8a1cc30e849e3328de67e7e4894,Slurry_Channel_Reduction_Benzoic_Acid_App_dataset_D.zip,application/octet-stream,2497087,2025-08-25T09:28:48.591+0200,
frl:6525990,private,file,frl:6525985,public,a7a0e521e8e5bb74c0fb06c76c7ce0e1,Slurry_Channel_Reduction_Benzoic_Acid_App_dataset_C.zip,application/octet-stream,2464003,2025-08-25T09:28:59.199+0200,
frl:6525991,private,file,frl:6525986,public,eff8ac58e5a55ce183d5d0187c997916,Slurry_Channel_Reduction_Benzoic_Acid_App_dataset_B.zip,application/octet-stream,2842066,2025-08-25T09:29:10.114+0200,
frl:6525992,private,file,frl:6525987,public,95c87d6b6c1a0d7054650424be9fbb65,Slurry_Channel_Reduction_Benzoic_Acid_App_dataset_A.zip,application/octet-stream,2898497,2025-08-25T09:29:20.724+0200,
frl:6525993,private,file,frl:6525988,public,8b723dc4b86cd708623130d0c394dc2d,Slurry_Channel_Reduction_Benzoic_Acid_App.xlsx,application/octet-stream,11986,2025-08-25T09:29:31.415+0200,
frl:6525999,private,file,frl:6525994,public,213b82f9ec8a51f436acab178004eca5,Slurry_Cooling_Fins_dataset_D.zip,application/octet-stream,5762620,2025-08-25T09:34:05.489+0200,
frl:6526000,private,file,frl:6525995,public,bf81e63da8f5bcb8b02bcefef980e88a,Slurry_Cooling_Fins_dataset_C.zip,application/octet-stream,5798595,2025-08-25T09:34:17.281+0200,
frl:6526001,private,file,frl:6525996,public,a00a884a9e443add5cd6bdf6543cf698,Slurry_Cooling_Fins_dataset_B.zip,application/octet-stream,11368269,2025-08-25T09:34:29.354+0200,
frl:6526002,private,file,frl:6525997,public,adbce97920b37ce2feac5c0e2abdd66b,Slurry_Cooling_Fins_dataset_A.zip,application/octet-stream,11272918,2025-08-25T09:34:42.352+0200,
frl:6526003,private,file,frl:6525998,public,76236fe3fd2ae30c34839108c6a58b2a,Slurry_Cooling_Fins.xlsx,application/octet-stream,11943,2025-08-25T09:34:55.975+0200,
